González,75,Argentina,Club Tijuana
Donnarumma,75,Italy,Brescia
Risse,75,Germany,1. FC Köln
Romao,75,Togo,Stade de Reims
Ayala,75,Mexico,Tigres U.A.N.L.
Kainz,75,Austria,1. FC Köln
Destro,75,Italy,Bologna
Maier,75,Germany,Hertha BSC
Otero,75,Venezuela,Venezuela
Krmenčík,75,Czech Republic,Viktoria Plzeň
Gazinskiy,75,Russia,Russia
Rodríguez,75,Uruguay,Club Tijuana
Herrera,75,Argentina,Club Atlético Talleres
Badu,75,Ghana,Udinese
Tau,75,South Africa,South Africa
Barreca,75,Italy,Newcastle United
Poulain,75,France,Club Brugge KV
Hernández,75,Colombia,Atlético Nacional
Steffen,75,United States,Columbus Crew SC
García,75,Argentina,Deportivo Toluca
Roa,75,Colombia,Club Atlético Huracán
Hansen,75,Norway,Rosenborg BK
Montero,75,Ecuador,West Bromwich Albion
Gulde,75,Germany,SC Freiburg
Guzmán,75,Mexico,Mexico
Bongonda,75,Belgium,SV Zulte-Waregem
Araújo,75,Mexico,RC Celta
Silvestre,75,Italy,Empoli
Kelly,75,England,Crystal Palace
Ribas,75,Uruguay,Club Atlético Lanús
Koundé,75,France,FC Girondins de Bordeaux
Antonelli,75,Italy,Empoli
Stoch,75,Slovakia,SK Slavia Praha
El Khayati,75,Netherlands,ADO Den Haag
Jokič,75,Slovenia,Slovenia
Vangioni,75,Argentina,Monterrey
Kurtić,75,Slovenia,SPAL
Stanislas,75,England,Bournemouth
Butelle,75,France,Angers SCO
Rodelin,75,France,En Avant de Guingamp
Rodríguez,75,Uruguay,Uruguay
N'Dicka,75,France,Eintracht Frankfurt
Hurtado,75,Colombia,Monterrey
Baysse,75,France,Stade Malherbe Caen
Calvert-Lewin,75,England,Everton
Feilhaber,75,United States,Colorado Rapids
Wakaso,75,Ghana,Vitória Guimarães
Karsdorp,75,Netherlands,Roma
Larsson,75,Sweden,Feyenoord
Günter,75,Germany,SC Freiburg
Schwegler,75,Switzerland,Hannover 96
Helander,75,Sweden,Bologna
Benaglio,75,Switzerland,AS Monaco
Tarasov,75,Russia,Lokomotiv Moscow
Elabdellaoui,75,Norway,Olympiacos CFP
Durm,75,Germany,Huddersfield Town
Fofana,75,Ivory Coast,Udinese
Machís,75,Venezuela,Cádiz CF
Zambrano,75,Peru,FC Basel 1893
Khedira,75,Germany,FC Augsburg
Skov,75,Denmark,FC København
Ozcan,75,Austria,Bayer 04 Leverkusen
Dimata,75,Belgium,RSC Anderlecht
Ademi,75,FYR Macedonia,Dinamo Zagreb
Diamé,75,Senegal,Newcastle United
Valdifiori,75,Italy,SPAL
Schaub,75,Austria,1. FC Köln
Ilsanker,75,Austria,RB Leipzig
Hateboer,75,Netherlands,Atalanta
Lerager,75,Denmark,Genoa
Van Beek,75,Netherlands,Feyenoord
Rodríguez,75,Argentina,Newell's Old Boys
Pekarík,75,Slovakia,Hertha BSC
Gibbs,75,England,West Bromwich Albion
Buyalskyi,75,Ukraine,Dynamo Kyiv
Padt,75,Netherlands,FC Groningen
Montiel,74,Argentina,River Plate
Silva,74,Chile,Independiente
Kamara,74,Sierra Leone,Colorado Rapids
Le Tallec,74,France,Montpellier HSC
Geis,74,Germany,1. FC Köln
Gosling,74,England,Bournemouth
Pizarro,74,Peru,SV Werder Bremen
Long,74,United States,New York Red Bulls
Rossi,74,Argentina,Boca Juniors
Etxeberría,74,Paraguay,Paraguay
Lozano,74,Honduras,Girona FC
Mubele,74,DR Congo,Toulouse Football Club
Gikiewicz,74,Poland,1. FC Union Berlin
Hourihane,74,Republic of Ireland,Aston Villa
Korb,74,Germany,Hannover 96
Midtsjø,74,Norway,AZ Alkmaar
Van Wolfswinkel,74,Netherlands,FC Basel 1893
Spolli,74,Argentina,Crotone
Jensen,74,Denmark,Rosenborg BK
Hauche,74,Argentina,Argentinos Juniors
Oyongo,74,Cameroon,Montpellier HSC
Mateta,74,France,1. FSV Mainz 05
Fulgini,74,France,Angers SCO
Shinnie,74,Scotland,Aberdeen
Misidjan,74,Netherlands,1. FC Nürnberg
Hult,74,Sweden,AEK Athens
Mena,74,Chile,Chile
Ozbayraklı,74,Turkey,Fenerbahçe SK
Douglas,74,Scotland,Leeds United
Plata,74,Ecuador,Real Salt Lake
Silva,74,Argentina,CD Leganés
Estigarribia,74,Paraguay,Club Atlético Colón
Błaszczykowski,74,Poland,Wisła Kraków
Jojić,74,Serbia,Medipol Başakşehir FK
Marković,74,Serbia,Fulham
Tošić,74,Serbia,Guangzhou R&F FC
Til,74,Netherlands,AZ Alkmaar
Johansen,74,Norway,West Bromwich Albion
Souquet,74,France,KAA Gent
Sagna,74,France,Montreal Impact
Davis,74,Northern Ireland,Rangers FC
Théophile-Catherine,74,France,Dinamo Zagreb
Bereszyński,74,Poland,Sampdoria
Haps,74,Netherlands,Feyenoord
Fuchs,74,Austria,Leicester City
Schrijvers,74,Belgium,Club Brugge KV
Depoitre,74,Belgium,Huddersfield Town
Pussetto,74,Argentina,Udinese
Celik,74,Turkey,LOSC Lille
Mitriţă,74,Romania,New York City FC
Larin,74,Canada,Beşiktaş JK
Atsu,74,Ghana,Newcastle United
Kędziora,74,Poland,Dynamo Kyiv
Demirel,74,Turkey,Fenerbahçe SK
Castillo,74,Colombia,Club Tijuana
Ruiz,74,Argentina,Club Atlético Aldosivi
Cabrera,74,Uruguay,Deportivo Cali
Britos,74,Uruguay,Watford
Katai,74,Serbia,Chicago Fire
Usami,74,Japan,Fortuna Düsseldorf
Okaka,74,Italy,Udinese
Le Marchand,74,France,Fulham
Chambers,74,England,Fulham
Wilson,74,Wales,Derby County
Mawson,74,England,Fulham
Benavente,74,Peru,Peru
Pelé,74,France,Olympique de Marseille
Goltz,74,Argentina,Boca Juniors
Gallardo,74,Mexico,Mexico
Nestorovski,74,FYR Macedonia,Palermo
Sakho,74,Senegal,Bursaspor
Rosier,74,France,Dijon FCO
Diony,74,France,AS Saint-Étienne
Royer,74,Austria,New York Red Bulls
Mariappa,74,Jamaica,Watford
Dennis,74,Nigeria,Club Brugge KV
Kittel,74,Germany,FC Ingolstadt 04
Pérez,74,Colombia,Junior FC
Niasse,74,Senegal,Cardiff City
Strebinger,74,Austria,Austria
Stephens,74,England,Southampton
Bahoken,74,Cameroon,Angers SCO
Ramírez,74,Colombia,Atlético Nacional
Billing,74,Denmark,Huddersfield Town
González,74,Argentina,Godoy Cruz
Chochev,74,Bulgaria,Palermo
Crisetig,74,Italy,Benevento
Rice,74,Republic of Ireland,West Ham United
Saïss,74,Morocco,Wolverhampton Wanderers
Martínez,74,Colombia,Club América
Duričić,74,Serbia,Sassuolo
Robles,74,United States,New York Red Bulls
Bifouma,74,Congo,Yeni Malatyaspor
Grant,74,England,Manchester United
Dack,74,England,Blackburn Rovers
Rigoni,74,Italy,Chievo Verona
Pulido,74,Mexico,Guadalajara
Awaziem,74,Nigeria,Çaykur Rizespor
Corić,74,Croatia,Roma
Tisserand,74,DR Congo,VfL Wolfsburg
Zaldivia,74,Argentina,Colo-Colo
Dolly,74,South Africa,Montpellier HSC
Matavž,74,Slovenia,Vitesse
Gibson,74,England,Burnley
Czichos,74,Germany,1. FC Köln
Zungu,74,South Africa,Amiens SC
Cota,74,Mexico,Club León
Hiljemark,74,Sweden,Genoa
Ansarifard,74,Iran,Nottingham Forest
Cardona,74,Colombia,Colombia
Kozáčik,74,Slovakia,Viktoria Plzeň
Chakvetadze,74,Georgia,KAA Gent
Falcinelli,74,Italy,Bologna
Diop,74,Senegal,Beijing Renhe FC
Bouanga,74,Gabon,Nîmes Olympique
Cabrera,74,Uruguay,Getafe CF
Floccari,74,Italy,SPAL
Cooper,74,Scotland,Leeds United
Drexler,74,Germany,1. FC Köln
Burda,74,Ukraine,Dynamo Kyiv
Wolf,74,Austria,FC Red Bull Salzburg
Kutepov,74,Russia,Spartak Moscow
Jahović,74,FYR Macedonia,Atiker Konyaspor
Kana-Biyik,74,Cameroon,Kayserispor
Ecuélé Manga,74,Gabon,Cardiff City
Gamba,74,Argentina,Club Atlético Huracán
Kodjia,74,Ivory Coast,Aston Villa
Andújar,74,Argentina,Estudiantes de La Plata
Sosa,74,Uruguay,Monarcas Morelia
Soldano,74,Argentina,Olympiacos CFP
Bolasie,74,DR Congo,RSC Anderlecht
Janssen,74,Netherlands,FC Utrecht
Mor,74,Turkey,RC Celta
Lestienne,74,Belgium,Standard de Liège
Blanco,74,Argentina,Málaga CF
Gouano,74,France,Amiens SC
Christie,74,Scotland,Celtic
Bizzarri,74,Argentina,Perugia
Sobhi,74,Egypt,Egypt
Mpoku,74,DR Congo,Standard de Liège
Lawrence,74,Jamaica,New York Red Bulls
Grandsir,74,France,RC Strasbourg Alsace
Prödl,74,Austria,Watford
Ravet,74,France,Grasshopper Club Zürich
Jara,74,Argentina,DC United
Arias,74,Chile,Chile
Silva,74,Argentina,Club Atlético Banfield
Von Bergen,74,Switzerland,BSC Young Boys
Kembo-Ekoko,74,DR Congo,Bursaspor
Chedjou,74,Cameroon,Bursaspor
Ward,74,Republic of Ireland,Burnley
Laifis,74,Cyprus,Standard de Liège
Rebrov,74,Russia,Spartak Moscow
Obi,74,Nigeria,Alanyaspor
Hoilett,74,Canada,Cardiff City
Paterson,74,Scotland,Cardiff City
Nagatomo,74,Japan,Galatasaray SK
Ioniţă,74,Moldova,Cagliari
Liénard,74,France,RC Strasbourg Alsace
Skoda,74,Czech Republic,SK Slavia Praha
Rodríguez,74,Argentina,DC United
Villafañez,74,Argentina,Alanyaspor
Talavera,74,Mexico,Deportivo Toluca
Melia,74,United States,Sporting Kansas City
Burdisso,74,Argentina,Independiente
Alemán,74,Uruguay,Ettifaq FC
Stryger Larsen,74,Denmark,Udinese
Simpson,74,England,Leicester City
Koopmeiners,74,Netherlands,AZ Alkmaar
Aina,74,Nigeria,Torino
Eschenko,74,Russia,Spartak Moscow
Benedetti,74,Colombia,Club América
Chavarría,74,Argentina,Stade de Reims
Corchia,74,France,SL Benfica
McDonald,74,Scotland,Fulham
Cavallini,74,Canada,Canada
Dibassy,74,Mali,Amiens SC
Diop,74,Spain,Olympique Lyonnais
Oztekin,74,Turkey,Göztepe SK
Dzhanaev,74,Russia,Miedź Legnica
Konaté,74,Ivory Coast,Côte d'Ivoire
Vuković,74,Serbia,Olympiacos CFP
Barnes,74,England,Leicester City
Bešić,74,Bosnia Herzegovina,Middlesbrough
Alustiza,74,Argentina,Puebla FC
Vydra,74,Czech Republic,Burnley
Baba,74,Ghana,Stade de Reims
Rits,74,Belgium,Club Brugge KV
Strinić,74,Croatia,Milan
Amalfitano,74,France,Dijon FCO
McGinn,74,Scotland,Aston Villa
Advíncula,74,Peru,Rayo Vallecano
Rodríguez,74,Mexico,Lobos BUAP
Rosales,74,Venezuela,RCD Espanyol
Roco,74,Chile,Beşiktaş JK
Mbakogu,74,Nigeria,Padova
Briançon,74,France,Nîmes Olympique
Rensing,74,Germany,Fortuna Düsseldorf
Mykhalyk,74,Ukraine,Lokomotiv Moscow
Correa,74,Colombia,Once Caldas
Phillips,74,England,Leeds United
Waldschmidt,74,Germany,SC Freiburg
Deli,74,Ivory Coast,SK Slavia Praha
Pritchard,74,England,Huddersfield Town
Sané,74,Senegal,Orlando City SC
Besedin,74,Ukraine,Dynamo Kyiv
González,74,Mexico,Monterrey
Hedges,74,United States,FC Dallas
Bauthéac,74,France,Brisbane Roar
Semenov,74,Russia,Russia
Zukanović,74,Bosnia Herzegovina,Genoa
Sahan,74,Turkey,Trabzonspor
Velázquez,74,Uruguay,Rayo Vallecano
Biabiany,74,France,Parma
Rodallega,74,Colombia,Trabzonspor
Saric,74,Bosnia Herzegovina,Suwon Samsung Bluewings
Margreitter,74,Austria,1. FC Nürnberg
Ciman,74,Belgium,Toronto FC
Durmaz,74,Sweden,Toulouse Football Club
Alvarez,74,Argentina,Club Atlas
Alvarez,74,Argentina,Real Zaragoza
Ponce,74,Argentina,AEK Athens
Ortíz,74,Argentina,Club Atlético Colón
Morelo,74,Colombia,Club Atlético Colón
Sangaré,74,Ivory Coast,Toulouse Football Club
Di Gaudio,74,Italy,Hellas Verona
Lazović,74,Serbia,Genoa
Ngadeu-Ngadjui,74,Cameroon,SK Slavia Praha
Zampedri,74,Argentina,Rosario Central
Adams Nuhu,74,Ghana,TSG 1899 Hoffenheim
Träsch,74,Germany,FC Ingolstadt 04
Brasanac,74,Serbia,Deportivo Alavés
Khacheridi,74,Ukraine,PAOK
Ralls,74,England,Cardiff City
Berra,74,Scotland,Heart of Midlothian
De Blasis,74,Argentina,SD Eibar
Ajeti,74,Switzerland,Switzerland
Rodríguez,74,Argentina,San Lorenzo de Almagro
Kovalenko,74,Ukraine,Shakhtar Donetsk
Bastians,74,Germany,Tianjin TEDA FC
Kuwas,74,Curacao,Heracles Almelo
El Ghazi,74,Netherlands,Aston Villa
Dilaver,74,Austria,Dinamo Zagreb
Degenek,74,Australia,Australia
Epureanu,74,Moldova,Medipol Başakşehir FK
Babin,74,France,Real Sporting de Gijón
Sánchez Miño,74,Argentina,Independiente
Barkas,74,Greece,AEK Athens
Domínguez,74,Paraguay,Independiente
Iheanacho,74,Nigeria,Leicester City
Sainsbury,74,Australia,PSV
Hlatshwayo,74,South Africa,South Africa
Moore,74,England,Reading
Bedoya,74,United States,Philadelphia Union
Zulj,74,Austria,RSC Anderlecht
Prcić,74,Bosnia Herzegovina,RC Strasbourg Alsace
Hubník,74,Czech Republic,Viktoria Plzeň
Jack,74,Scotland,Rangers FC
Botta,74,Argentina,San Lorenzo de Almagro
Gümüş,74,Germany,Galatasaray SK
Morrison,74,England,Cardiff City
Beauvue,74,France,Stade Malherbe Caen
Viera,74,Paraguay,Godoy Cruz
Giménez,74,Argentina,Vélez Sarsfield
Pineda,74,Mexico,Cruz Azul
Gnahoré,74,France,Amiens SC
Mbemba,74,DR Congo,FC Porto
Hassan,74,Egypt,Olympiacos CFP
Martínez Quarta,74,Argentina,River Plate
Masina,74,Italy,Watford
Martinez,74,France,RC Strasbourg Alsace
Cunningham,74,Republic of Ireland,Cardiff City
Cağıran,74,Turkey,Çaykur Rizespor
Cornelius,74,Denmark,FC Girondins de Bordeaux
Vilakazi,74,South Africa,South Africa
Bryan,74,England,Fulham
Erokhin,74,Russia,Russia
Pasqual,74,Italy,Empoli
Zinchenko,74,Ukraine,Manchester City
Canteros,74,Argentina,MKE Ankaragücü
Ishak,74,Sweden,1. FC Nürnberg
Pogba,74,Guinea,Atlanta United
Mora,74,Chile,U.N.A.M.
Aidoo,74,Ghana,KRC Genk
Hadergjonaj,74,Switzerland,Huddersfield Town
Ortiz,74,Paraguay,Paraguay
Zuculini,74,Argentina,River Plate
Pandev,74,FYR Macedonia,Genoa
Tapia,74,Peru,Willem II
Ferri,74,France,Nîmes Olympique
Cardinale,74,France,OGC Nice
Beck,74,Germany,VfB Stuttgart
Diamanka,74,Senegal,CD Numancia
Charbonnier,74,France,Stade Brestois 29
Dabo,74,Burkina Faso,Fiorentina
Di Santo,74,Argentina,Rayo Vallecano
Vikonis,74,Uruguay,Puebla FC
Bazoer,74,Netherlands,FC Utrecht
Buffarini,74,Argentina,Boca Juniors
Tesillo,74,Colombia,Club León
Sakai,74,Japan,Hamburger SV
Koné,74,Ivory Coast,Sivasspor
Besler,74,United States,Sporting Kansas City
Salin,74,France,Sporting CP
Sobiech,74,Germany,1. FC Köln
Iturbe,74,Paraguay,U.N.A.M.
Verhaegh,74,Netherlands,VfL Wolfsburg
Traoré,74,Mali,Stade Rennais FC
Anđelković,74,Slovenia,Padova
Hack,74,Germany,1. FSV Mainz 05
Córdoba,74,Colombia,1. FC Köln
Falette,74,Guinea,Eintracht Frankfurt
Thommy,74,Germany,VfB Stuttgart
Gordon,74,Scotland,Celtic
Boëtius,74,Netherlands,1. FSV Mainz 05
Grytebust,74,Norway,Odense Boldklub
Bjelland,74,Denmark,FC København
Martínez,74,Argentina,Defensa y Justicia
Hinterseer,74,Austria,VfL Bochum 1848
Griffiths,74,Scotland,Celtic
Murru,74,Italy,Sampdoria
Iličević,74,Croatia,1. FC Nürnberg
Stendera,74,Germany,Eintracht Frankfurt
Rey,74,Argentina,PAOK
Nuytinck,74,Netherlands,Udinese
Lindner,74,Austria,Austria
Limberský,74,Czech Republic,Viktoria Plzeň
Musso,74,Argentina,Udinese
Svensson,74,Norway,AZ Alkmaar
Kunde Malong,74,Cameroon,1. FSV Mainz 05
Chumacero,74,Bolivia,Bolivia
Berić,74,Slovenia,AS Saint-Étienne
Zaracho,74,Argentina,Racing Club
Room,74,Curacao,PSV
Gyan,74,Ghana,Kayserispor
Ulmer,74,Austria,Austria
Bong,74,Cameroon,Brighton & Hove Albion
Lung,74,Romania,Kayserispor
Dueñas,74,Mexico,Tigres U.A.N.L.
Gianniotis,74,Greece,Olympiacos CFP
Koné,74,Ivory Coast,Côte d'Ivoire
Cohade,74,France,FC Metz
Chester,74,Wales,Aston Villa
De Préville,74,France,FC Girondins de Bordeaux
Chahechouhe,74,Morocco,Çaykur Rizespor
Ibe,74,England,Bournemouth
Nyom,74,Cameroon,CD Leganés
Niakhaté,74,France,1. FSV Mainz 05
Del Valle,74,Colombia,Querétaro
Kayode,74,Nigeria,Shakhtar Donetsk
Santander,74,Paraguay,Bologna
Roberts,74,England,Girona FC
Tameze,74,France,OGC Nice
Roofe,74,England,Leeds United
Sosa,74,Argentina,Pachuca
Melgarejo,74,Paraguay,Spartak Moscow
Kourmpelis,74,Greece,Panathinaikos FC
Kırıntılı,74,Turkey,Atiker Konyaspor
Krunić,74,Bosnia Herzegovina,Empoli
Sviatchenko,74,Denmark,FC Midtjylland
Orbán,74,Argentina,Racing Club
Laurini,74,France,Fiorentina
N'Doye,74,Senegal,FC København
Arfield,74,Canada,Rangers FC
Beausejour,74,Chile,Chile
Ciciretti,74,Italy,Ascoli
En-Nesyri,74,Morocco,CD Leganés
Rosario,74,Netherlands,PSV
Caprari,74,Italy,Sampdoria
Waris,74,Ghana,FC Nantes
Bakalorz,74,Germany,Hannover 96
Benezet,74,France,En Avant de Guingamp
Fuenzalida,74,Chile,Universidad Católica
Gómez Andrade,74,Colombia,Unión de Santa Fe
Amartey,74,Ghana,Leicester City
Santini,74,Croatia,RSC Anderlecht
Ciano,74,Italy,Frosinone
Sippel,74,Germany,Borussia Mönchengladbach
Kameni,74,Cameroon,Fenerbahçe SK
Mensah,74,Ghana,Kayserispor
Coady,74,England,Wolverhampton Wanderers
Aguedar,74,Paraguay,Paraguay
Reginiussen,74,Norway,Rosenborg BK
Musonda,74,Belgium,Vitesse
Bassogog,74,Cameroon,Cameroon
Kopic,74,Czech Republic,Viktoria Plzeň
Padelli,74,Italy,Inter
Caraglio,74,Argentina,Cruz Azul
Browne,74,Republic of Ireland,Preston North End
Kempf,74,Germany,VfB Stuttgart
Lapadula,74,Italy,Genoa
Etheridge,74,Philippines,Cardiff City
Hrošovský,74,Slovakia,Viktoria Plzeň
Ekici,74,Turkey,Fenerbahçe SK
Meier,74,Germany,FC St. Pauli
Inler,74,Switzerland,Medipol Başakşehir FK
Wimmer,74,Austria,Hannover 96
Forster,74,England,Southampton
Söyüncü,74,Turkey,Leicester City
Larsen,74,Denmark,Borussia Dortmund
Alvarez,74,Mexico,Mexico
Svensson,74,Sweden,Seattle Sounders FC
Kreilach,74,Croatia,Real Salt Lake
Nagbe,74,United States,Atlanta United
Bowen,74,England,Hull City
Grabban,74,England,Nottingham Forest
Lemos,74,Uruguay,Sassuolo
Touré,74,Mali,Eintracht Frankfurt
Watkins,74,England,Brentford
Oztunalı,74,Germany,1. FSV Mainz 05
Dewaest,74,Belgium,KRC Genk
Aguilar,74,Mexico,Club América
March,74,England,Brighton & Hove Albion
Livaković,74,Croatia,Dinamo Zagreb
Haroun,74,Belgium,Royal Antwerp FC
Raggi,74,Italy,AS Monaco
Mena,74,Ecuador,Club León
Verstraete,74,Belgium,KAA Gent
Vukovic,74,Australia,KRC Genk
Ostrzolek,74,Germany,Hannover 96
Pieters,74,Netherlands,Amiens SC
Van der Heijden,74,Netherlands,Feyenoord
Mothiba,74,South Africa,RC Strasbourg Alsace
Kalinski,74,Argentina,Estudiantes de La Plata
Bijlow,74,Netherlands,Feyenoord
Song,74,Cameroon,FC Sion
Mount,74,England,Derby County
Karlsson,73,Sweden,AIK
Tufan,73,Turkey,Alanyaspor
Success,73,Nigeria,Watford
Ozbiliz,73,Armenia,Willem II
Bardi,73,Italy,Frosinone
Rangel,73,Colombia,Junior FC
Simič,73,Czech Republic,Frosinone
Pisculichi,73,Argentina,Argentinos Juniors
Montes,73,Mexico,Monterrey
Opazo,73,Chile,Chile
Asad,73,Argentina,Vélez Sarsfield
Cuevas,73,Argentina,CD Everton de Viña del Mar
Henderson,73,England,Sheffield United
Viera,73,Uruguay,Junior FC
Vicari,73,Italy,SPAL
Baumjohann,73,Germany,Western Sydney Wanderers
O'Connell,73,England,Sheffield United
Ramselaar,73,Netherlands,PSV
Diallo,73,Senegal,FC Metz
Smith,73,England,Huddersfield Town
Peeters,73,Belgium,SV Zulte-Waregem
Lewis,73,England,Aberdeen
Lozano,73,Uruguay,Santos Laguna
Stevens,73,Republic of Ireland,Sheffield United
Cacciatore,73,Italy,Cagliari
Kamiński,73,Poland,Fortuna Düsseldorf
Ward,73,England,Crystal Palace
Cárdenas,73,Colombia,Atlético Bucaramanga
Maxim,73,Romania,1. FSV Mainz 05
Westwood,73,Republic of Ireland,Sheffield Wednesday
Barrientos,73,Argentina,Deportivo Toluca
Isimat-Mirin,73,France,Beşiktaş JK
Diagne,73,Senegal,Atiker Konyaspor
Bussmann,73,France,1. FSV Mainz 05
Rybalka,73,Ukraine,Sivasspor
Peruzzi,73,Argentina,San Lorenzo de Almagro
Neustädter,73,Russia,Fenerbahçe SK
Martins,73,Bolivia,Bolivia
Mitrović,73,Croatia,Club Brugge KV
Pérez,73,Argentina,San Lorenzo de Almagro
Cantillo,73,Colombia,Junior FC
Aliendro,73,Argentina,Atlético Tucumán
Livermore,73,England,West Bromwich Albion
Karavaev,73,Russia,Vitesse
Reid,73,England,Cardiff City
Gießelmann,73,Germany,Fortuna Düsseldorf
Forestieri,73,Italy,Sheffield Wednesday
Büyük,73,Turkey,Yeni Malatyaspor
Clemens,73,Germany,1. FC Köln
Ibargüen,73,Colombia,Club América
Rausch,73,Russia,Russia
Pavez,73,Chile,Colo-Colo
Bennett,73,England,Wolverhampton Wanderers
Nakoulma,73,Burkina Faso,Çaykur Rizespor
Banguera,73,Ecuador,Ecuador
Al Hussien,73,Syria,Al Taawoun
Poundjé,73,France,FC Girondins de Bordeaux
McCarty,73,United States,Chicago Fire
Köybaşı,73,Turkey,Fenerbahçe SK
Abeid,73,Algeria,Dijon FCO
Donis,73,Greece,VfB Stuttgart
Schlupp,73,Ghana,Crystal Palace
Jensen,73,Denmark,FC Utrecht
Poulsen,73,Denmark,FC Midtjylland
Roldan,73,United States,Seattle Sounders FC
Dionisi,73,Italy,Frosinone
Ince,73,England,Stoke City
Bannan,73,Scotland,Sheffield Wednesday
Miranchuk,73,Russia,Lokomotiv Moscow
Macheda,73,Italy,Panathinaikos FC
Webster,73,England,Bristol City
Duque,73,Colombia,Millonarios FC
Barroso,73,Argentina,Colo-Colo
Kouamé,73,Ivory Coast,Genoa
Rodríguez,73,Colombia,Minnesota United FC
Meggiorini,73,Italy,Chievo Verona
Faríñez,73,Venezuela,Venezuela
Krishna,73,Fiji,Wellington Phoenix
Fosu-Mensah,73,Netherlands,Fulham
Bungert,73,Germany,1. FSV Mainz 05
Chimino,73,Argentina,Club Atlético Huracán
Saïd,73,France,Dijon FCO
Egan,73,Republic of Ireland,Sheffield United
Demirok,73,Turkey,Atiker Konyaspor
Klement,73,Germany,SC Paderborn 07
Parker,73,United States,New York Red Bulls
Nababkin,73,Russia,PFC CSKA Moscow
Forren,73,Norway,Molde FK
Bamba,73,Ivory Coast,Angers SCO
Martín,73,Mexico,Mexico
Gandolfi,73,Argentina,Club Atlético Talleres
Lucioni,73,Italy,Lecce
Buchtmann,73,Germany,FC St. Pauli
Qazaishvili,73,Georgia,San Jose Earthquakes
Leca,73,France,Racing Club de Lens
Marrone,73,Italy,Hellas Verona
Fer,73,Netherlands,Swansea City
Gunnarsson,73,Iceland,Cardiff City
McGeady,73,Republic of Ireland,Sunderland
Riedewald,73,Netherlands,Crystal Palace
Mayada,73,Uruguay,River Plate
Rosina,73,Italy,US Salernitana 1919
Kragl,73,Germany,Foggia
Banguera,73,Colombia,Independiente Santa Fe
Jara,73,Chile,Estudiantes de La Plata
Elez,73,Croatia,Hannover 96
Walke,73,Germany,FC Red Bull Salzburg
Trapp,73,United States,Columbus Crew SC
Reach,73,England,Sheffield Wednesday
Diekmeier,73,Germany,SV Sandhausen
Genevois,73,Haiti,Stade Malherbe Caen
Krohn-Dehli,73,Denmark,Deportivo de La Coruña
Penneteau,73,France,Sporting de Charleroi
Hernández,73,Germany,Norwich City
Unsain,73,Argentina,Defensa y Justicia
Larsson,73,Sweden,AIK
Sigurðsson,73,Iceland,Iceland
Hansen,73,Denmark,FC Midtjylland
Tobio,73,Argentina,Deportivo Toluca
Miazga,73,United States,Reading
Vittor,73,Argentina,Universidad de Chile
Araujo,73,Argentina,UD Las Palmas
Assalé,73,Ivory Coast,BSC Young Boys
Sharp,73,England,Sheffield United
Schindler,73,Ghana,Holstein Kiel
Uronen,73,Finland,KRC Genk
Dejaegere,73,Belgium,KAA Gent
Knoll,73,Germany,FC St. Pauli
Kamada,73,Japan,Sint-Truidense VV
Novák,73,Czech Republic,Trabzonspor
Toledo,73,Argentina,Club Atlético Colón
Cerutti,73,Argentina,Independiente
Gentiletti,73,Argentina,Albacete BP
Frantz,73,Germany,SC Freiburg
Buendía,73,Argentina,Norwich City
Klich,73,Poland,Leeds United
Kljestan,73,United States,Orlando City SC
Russ,73,Germany,Eintracht Frankfurt
Gosens,73,Germany,Atalanta
Stępiński,73,Poland,Chievo Verona
Elyounoussi,73,Norway,AIK
Nuzzolo,73,Switzerland,Neuchâtel Xamax
Navarro,73,Argentina,Querétaro
Zardes,73,United States,Columbus Crew SC
Monnet-Paquet,73,France,AS Saint-Étienne
Terranova,73,Italy,US Cremonese
Skrzybski,73,Germany,FC Schalke 04
Reichel,73,Germany,1. FC Union Berlin
Heuer Fernandes,73,Portugal,SV Darmstadt 98
Doan,73,Japan,FC Groningen
Salinas,73,Mexico,Deportivo Toluca
Bianchi,73,Argentina,Atlético Tucumán
Veigneau,73,France,Kasimpaşa SK
Sensi,73,Italy,Sassuolo
Bauer,73,Austria,Stoke City
Fossum,73,Norway,Hannover 96
Barrios,73,Colombia,FC Dallas
Lemoine,73,France,FC Lorient
Balliu,73,Albania,FC Metz
Cissé,73,Senegal,Olympiacos CFP
Naughton,73,England,Swansea City
Tashaev,73,Russia,Spartak Moscow
Rispoli,73,Italy,Palermo
Lukić,73,Serbia,Torino
Mrabti,73,Sweden,Birmingham City
Pavelka,73,Czech Republic,Kasimpaşa SK
Eboa Eboa,73,Cameroon,En Avant de Guingamp
Doukouré,73,Ivory Coast,Levante UD
Ménez,73,France,Club América
Stekelenburg,73,Netherlands,Everton
Ward,73,Wales,Leicester City
Traoré,73,Burkina Faso,Atiker Konyaspor
Gélin,73,France,Stade Rennais FC
Pasquini,73,Argentina,Club Atlético Lanús
Donati,73,Italy,1. FSV Mainz 05
Biraschi,73,Italy,Genoa
Schaars,73,Netherlands,SC Heerenveen
Ciofani,73,Italy,Frosinone
Martínez,73,Argentina,San Lorenzo de Almagro
Naismith,73,Scotland,Heart of Midlothian
John,73,Netherlands,Vitória Guimarães
Zeneli,73,Kosovo,Stade de Reims
Rinaudo,73,Argentina,Rosario Central
Wormgoor,73,Netherlands,SK Brann
